variant_id,title_long,product_type,handle,color,store_name
11374,Green Color Linen Cotton saree with Beautiful Digital print and Zari Lining Pallu,,green-color-linen-cotton-saree-with-beautiful-digital-print-and-zari-lining-pallu,,Store_A
11375,Green Colour  Tassar Silk Weaving Saree With Beautiful Zari Woven Work,,copy-of-chiku-colour-tassar-silk-weaving-saree-with-beautiful-zari-woven-work,,Store_A
11376,Green Colour ikkat Border Tassar Silk Saree With Blouse For Comfy look,,copy-of-cream-colour-ikkat-border-tassar-silk-saree-with-blouse-for-comfy-look,,Store_A
11377,Green Fancy Tassel Border Saree,,green-fancy-tassel-border-saree,,Store_A
11378,Green Golden Zari Traditional Wear Wedding Silk Saree with Rich Pallu,,green-golden-zari-traditional-wear-wedding-silk-saree-with-rich-pallu,,Store_A
11379,Green Golden Zari Weaving Banarasi Silk Saree,,green-golden-zari-weaving-banarasi-silk-saree,,Store_A
11380,Green Jacquard Woven Design Saree With Embroidered Blouse,,green-jacquard-woven-design-saree-with-embroidered-blouse,,Store_A
11381,Green Linen Silk Sarees with Gold and Silver Zari Border,,green-linen-silk-sarees-with-gold-and-silver-zari-border,,Store_A
11382,Green Patola Gold Zari Weaving Silk Saree,,green-patola-gold-zari-weaving-silk-saree,,Store_A
11383,Green Pista Soft Linen Tissue Silk With Fancy Tassels Saree,,green-pista-soft-linen-tissue-silk-with-fancy-tassels-saree,,Store_A
11384,Green Pure Banarasi Silk Bandhani Type Saree,,green-pure-banarasi-silk-bandhani-type-saree,,Store_A
11385,Green Pure Linen Saree With Different Beautiful Designs Saree,,green-pure-linen-saree-with-different-beautiful-designs-saree,,Store_A
11386,Green Pure Linen Silk  Zari Flower Saree,,green-pure-linen-silk-zari-flower-saree,,Store_A
11387,Green Pure Tussar Silk Jamdani Weaving With Exclusive Fancy Tassels Saree,,green-pure-tussar-silk-jamdani-weaving-with-exclusive-fancy-tassels-saree,,Store_A
11388,Green Sambalpuri Cotton With Resham Woven Butti Saree,,green-sambalpuri-cotton-with-resham-woven-butti-saree,,Store_A
11389,Green shade Soft Linen with Lucknowi weaving Border and Gota patti work,,green-shade-soft-linen-with-lucknowi-weaving-border-and-gota-patti-work,,Store_A
11390,Green Soft Kanchipuram Silk With Fancy Tassels Saree,,green-soft-kanchipuram-silk-with-fancy-tassels-saree,,Store_A
11391,Green Soft Organza Silk With Beautiful Floral Print Saree,,green-soft-organza-silk-with-beautiful-floral-print-saree,,Store_A
11392,Green Soft Silk Minakari Zari Woven Saree,,green-soft-silk-minakari-zari-woven-saree,,Store_A
11393,Green Soft Silk Sarees with Golden Zari,,green-soft-silk-sarees-with-golden-zari,,Store_A
11394,Green soft Silk Sarees With Zari Border,,green-soft-silk-sarees-with-zari-border,,Store_A
11395,Green Soft Tissue Silk Saree With Banarasi Border and Red Blouse,,soft-tissue-silk-saree-with-banarasi-border-and-pink-blouse-1,,Store_A
11396,Green Tassar silk Weaving With Beautiful Zari Border Saree,,green-tassar-silk-weaving-with-beautiful-zari-border-saree,,Store_A
11397,Green Tussar silk Pure Paithani With Pure Zari Woven Border Saree,,green-tussar-silk-pure-paithani-with-pure-zari-woven-border-saree,,Store_A
11398,Green woven banarasi silk designer traditional saree,,green-woven-banarasi-silk-designer-traditional-saree,,Store_A
11399,Green woven banarasi silk designer traditional saree,,green-woven-banarasi-silk-designer-traditional-saree-1,,Store_A
11400,Green Zari Weaving Banarasi Silk Saree,,green-zari-weaving-banarasi-silk-saree,,Store_A
11401,Grey Art silk Saree,,grey-art-silk-saree,,Store_A
11402,Grey Colour  Tassar Silk Weaving Saree With Beautiful Zari Woven Work,,copy-of-green-colour-tassar-silk-weaving-saree-with-beautiful-zari-woven-work,,Store_A
11403,Grey Colour Handloom Linen Silk Saree With Grandeur Tissue Pallu,,copy-of-cream-colour-handloom-linen-silk-saree-with-amazing-pallu,,Store_A
11404,Grey Colour ikkat Border Tassar Silk Saree With Blouse For Comfy look,,copy-of-green-colour-ikkat-border-tassar-silk-saree-with-blouse-for-comfy-look,,Store_A
11405,Grey Jacquard Woven Design Saree With Embroidered Blouse,,grey-jacquard-woven-design-saree-with-embroidered-blouse,,Store_A
11406,Grey Model Squins Weaving Value Added Woven saree,,grey-model-squins-weaving-value-added-woven-saree,,Store_A
11407,Grey Soft Silk Sarees with Golden Zari,,grey-soft-silk-sarees-with-golden-zari,,Store_A
11408,Greyish teal and Multi Colored Cotton Saree With Kalamkari Print,,greyish-teal-and-multi-colored-cotton-saree-with-kalamkari-print,,Store_A
11409,Hazelnut Yellow Soft Cotton Kalamkari Print Saree,,cotton-saree,,Store_A
11410,Henna Green Golden Zari Banarasi Saree With matching Blouse,,henna-green-golden-zari-banarasi-saree-with-matching-blouse,,Store_A
11411,Henna Green Shine Paithani Silk Saree with Contrast Woven Blouse,,henna-green-shine-paithani-silk-saree-with-contrast-woven-blouse,,Store_A
11412,Honey Yellow Silk Embroidered Saree with Peacock Blue Blouse,,copy-of-sage-green-silk-embroidered-saree-with-green-blouse,,Store_A
11413,Hot Pink Color Soft Patola Silk Saree With Green Blouse,,color-soft-patola-silk-saree-1,,Store_A
11414,Hot Pink Golden Zari Shine Kanjivaram Wedding Saree With Blouse,,hot-pink-golden-zari-shine-kanjivaram-wedding-saree-with-blouse,,Store_A
11415,Hot Pink Silk Saree with Zari Woven Border and Pallu,,silk-saree-with-zari-woven-border-and-pallu-6,,Store_A
11416,Hot Pink Soft banarasi katan silk saree with fancy tassels,,soft-banarasi-katan-silk-saree-with-fancy-tassels-1,,Store_A
11417,Hot Red Color Soft handloom Weaving Silk Saree with Blouse,,hot-red-color-soft-handloom-weaving-silk-saree-with-blouse,,Store_A
11418,Hot Red Tessar Silk Weaving Saree,,hot-red-tessar-silk-weaving-saree,,Store_A
11419,Hunter Green Colour 3D Chiffon Saree With Sequence Blouse,,hunter-green-colour-3d-velvet-chiffon-saree-with-sequence-blouse,,Store_A
11420,Ice Blue Copper Zari Handloom Weaving Silk Saree,,ice-blue-copper-zari-handloom-weaving-silk-saree,,Store_A
11421,Indigo Blue Silk Saree with Zari Woven Border and Pallu,,silk-saree-with-zari-woven-border-and-pallu-5,,Store_A
11422,Indigo Blue Silver and Gold Zari Weaved Silk Saree,,indigo-blue-silver-and-gold-zari-weaved-silk-saree,,Store_A
11423,Indigo Blue Soft banarasi katan silk saree with fancy tassels,,soft-banarasi-katan-silk-saree-with-fancy-tassels-3,,Store_A
11424,Indigo Blue Soft Blender Silk Weaving Silver Zari Saree,,indigo-blue-soft-blender-silk-weaving-silver-zari-saree,,Store_A
11425,Indigo Blue Soft Handloom Weaving Silk in Copper Zari,,indigo-blue-soft-handloom-weaving-silk-in-copper-zari,,Store_A
11426,Indigo Blue Soft Silk Golden Zari weaving with contrast blouse,,indigo-blue-soft-silk-golden-zari-weaving-with-contrast-blouse,,Store_A
11427,Indigo Purple All Over Design Soft Kanjivaram Silk Saree,,dark-purple-all-over-design-soft-kanjivaram-silk-saree,,Store_A
11428,Innovative Off-white Woven Patola Silk Saree with Classic Border,,innovative-off-white-woven-patola-silk-saree-with-classic-border,,Store_A
11429,Iris Lavender Golden Zari Shine Soft Kanjivaram Silk Wedding Saree,,iris-lavender-golden-zari-shine-soft-kanjivaram-silk-wedding-saree-with-blouse,,Store_A
11430,Iris Purple Soft Luckhnowi Rich Pallu weaving Linen Saree,,iris-purple-soft-luckhnowi-rich-pallu-weaving-linen-saree,,Store_A
11431,Iris Purple Tussar Silk Copper Zari Weaving Saree,,iris-purple-tussar-silk-copper-zari-weaving-saree,,Store_A
11432,Ivory Cream Cotton Silk Saree With Ikkat Woven Designs Pallu And Blouse,,gnuy7,,Store_A
11433,Ivory white Soft Silk Saree In Handloom Weaving With Sequins,,ivory-white-soft-silk-saree-in-handloom-weaving-with-sequins,,Store_A
11434,Jade Green All over Design Soft Kanjivaram Silk Saree,,all-over-design-soft-kanjivaram-silk-saree,,Store_A
11435,Jade Green Tessar Silk Weaving Saree,,jade-green-tessar-silk-weaving-saree,,Store_A
11436,Jam Purple Zari Woven Soft Silk Saree With Green Blouse,,jam-purple-zari-woven-pure-silk-saree-with-green-blouse,,Store_A
11437,Jam Red Handloom Weaving Silk with Gotta lace border,,jam-red-handloom-weaving-silk-with-gotta-lace-border,,Store_A
11438,Jasmin White and Red Zari Woven Silk Saree With Red Blouse,,jasmin-white-and-red-zari-woven-silk-saree-with-red-blouse-1,,Store_A
11439,Jasmin White Modal Chickankari Digital Print Saree with Blouse,,jasmin-white-modal-chickankari-digital-print-saree-with-blouse,,Store_A
11440,Jasmin White Woven Kanjivaram Saree For Special Wedding,,jasmin-white-woven-kanjivaram-saree-for-special-wedding,,Store_A
11441,Jungle Green Banarasi Soft Silk Paithani With Zari Border Saree,,jungle-green-banarasi-soft-silk-paithani-with-zari-border-saree,,Store_A
11442,Jungle Green Soft Handloom Weaving Silk in Copper Zari,,jungle-green-soft-handloom-weaving-silk-in-copper-zari,,Store_A
11443,Junglee Green Paithani Silk Woven Pallu Saree With Designer Blouse,,junglee-green-paithani-silk-woven-pallu-saree-with-designer-blouse,,Store_A
11444,Lapis Blue Soft Silk Saree In Handloom Weaving With Sequins,,lapis-blue-soft-silk-saree-in-handloom-weaving-with-sequins,,Store_A
11445,Lava Gray Abstract Print Satin Crepe Trendy Saree,,lava-gray-abstract-print-satin-crepe-trendy-saree,,Store_A
11446,Lava Gray Tussar Silk Copper Zari Weaving Saree,,lava-gray-tussar-silk-copper-zari-weaving-saree,,Store_A
11447,Lava Red Zari Butta Linen Silk Saree With Blouse,,zari-butta-linen-silk-saree-with-blouse,,Store_A
11448,Lavanya Grey  Lenen Silk Saree With Blouse,,lavanya-grey-lenen-silk-saree-with-blouse,,Store_A
11449,Lavender Color Kashmiri Modal Handloom Weaving Saree,,lavender-color-kashmiri-modal-handloom-weaving-saree,,Store_A
11450,Lavender Pink Copper Zari Handloom Weaving Silk Saree,,lavender-pink-copper-zari-handloom-weaving-silk-saree,,Store_A
11451,Lavender Pink Lucknowi Cotton Silk Saree With Work Blouse,,lavender-pink-lucknowi-cotton-silk-saree-with-plan-blouse-1,,Store_A
11452,Lavender Zari Woven Linen Silk Saree With Matching Blouse,,and-golden-border-saree-with-dark-pink-banglori-blouse,,Store_A
11453,Lead Blue Lucknowi Work Silk Saree With Designer Blouse,,lead-gray-lucknowi-work-cotton-silk-saree-with-designer-blouse,,Store_A
11454,Lead Gray Soft banarasi katan silk saree with fancy tassels,,soft-banarasi-katan-silk-saree-with-fancy-tassels-2,,Store_A
11455,Leaf Design Blue Color Brasso Silk Saree and Blouse,,leaf-design-blue-color-brasso-silk-saree-and-blouse,,Store_A
11456,Leaf Design Sky Color Brasso Silk Saree and Blouse,,leaf-design-sky-color-brasso-silk-saree-and-blouse,,Store_A
11457,Leaf Green Color multy Design Brasso Silk saree with Work Blouse,,leaf-green-color-multy-design-brasso-silk-saree-with-work-blouse,,Store_A
11458,Leaf Green Woven Patola Silk Saree with Classic Border,,leaf-green-woven-patola-silk-saree-with-classic-border,,Store_A
11459,Lehriya Design Cream Color Brasso Silk Saree and Blouse,,lehriya-design-cream-color-brasso-silk-saree-and-blouse,,Store_A
11460,Lehriya Design Lemon Yellow Color Brasso Silk Saree,,lehriya-design-lemon-yellow-color-brasso-silk-saree,,Store_A
11461,Lehriya Design Magenta Color Brasso Silk Saree and Blouse,,lehriya-design-magenta-color-brasso-silk-saree-and-blouse,,Store_A
11462,Lehriya Design Marron Color Brasso Silk Saree and Blouse,,lehriya-design-marron-color-brasso-silk-saree,,Store_A
11463,Lehriya Design Parrot Green Color Brasso Silk Saree and Blouse,,lehriya-design-parrot-green-color-brasso-silk-saree-and-blouse,,Store_A
11464,Lemon Yellow color modal Silk With Silver Zari Weaving Sari With Matching Blouse,,lemon-yellow-color-modal-silk-with-silver-zari-weaving-sari-with-matching-blouse,,Store_A
11465,Lemon Yellow Linen Silk Sarees with Gold and Silver Zari Border,,lemon-yellow-linen-silk-sarees-with-gold-and-silver-zari-border,,Store_A
11466,Lemon Yellow Paithani Silk Saree in Patched Border with Unique Latkan,,lemon-yellow-paithani-silk-saree-in-patched-border-with-unique-latkan,,Store_A
11467,Liac Purple Linen Silk Saree With Blouse,,copy-of-teal-green-linen-silk-saree-with-blouse,,Store_A
11468,Light Beige Kanjivaram Zari Weaving Silk Saree With Woven Butti and border,,light-beige-kanjivaram-zari-weaving-silk-saree-with-woven-butti-and-border,,Store_A
11469,Light Beige Shade Soft Tissue Linen silk Saree with Rich Zari Pallu,,light-beige-shade-soft-tissue-linen-silk-saree-with-rich-zari-pallu,,Store_A
11470,Light Blue Soft Silk Sarees with Golden Zari,,light-blue-soft-silk-sarees-with-golden-zari,,Store_A
11471,Light Blue soft Silk Sarees With Zari Border,,light-blue-soft-silk-sarees-with-zari-border,,Store_A
11472,Light Bottle Blue Soft Linen Saree with weaving Lucknowi  touch border,,light-bottle-blue-soft-linen-saree-with-weaving-lucknowi-touch-border,,Store_A
11473,Light Bottle Green Soft Silk Zari Saree With Blouse,,copy-of-rose-pink-soft-silk-zari-saree-with-blouse,,Store_A
11474,Light Chestnut Linen Silk Saree With Blouse,,light-chestnut-line-silk-saree-with-blouse,,Store_A
11475,Light Cream shade Tusser silk weaving Saree with Heavy border,,light-cream-shade-tusser-silk-weaving-saree-with-heavy-border,,Store_A
11476,Light Gray Organza Silk Sequence Saree with Designer Blouse,,copy-of-light-pink-organza-silk-sequence-saree-with-designer-blouse,,Store_A
11477,Light Gray Soft Luckhnowi Rich Pallu weaving Linen Saree,,light-gray-soft-luckhnowi-rich-pallu-weaving-linen-saree,,Store_A
11478,Light Green and Golden Zari Woven Pure Silk Saree With Pink Blouse,,and-golden-zari-woven-pure-silk-saree-with-pink-blouse-1,,Store_A
11479,Light Green Soft Kasturi Linen Silk Saree,,light-green-soft-kasturi-linen-silk-saree,,Store_A
11480,Light Green Soft Luckhnowi Rich Pallu weaving Linen Saree,,light-green-soft-luckhnowi-rich-pallu-weaving-linen-saree,,Store_A
11481,Light Green Soft Silk Minakari Zari Woven Saree,,light-green-soft-silk-minakari-zari-woven-saree,,Store_A
11482,Light Green Zari Base Handloom Weaving Saree,,light-green-zari-base-handloom-weaving-saree,,Store_A
11483,Light Grey Fancy Tassel Border Saree,,light-grey-fancy-tassel-border-saree,,Store_A
11484,Light lavender Organza Silk Sequence Saree with Designer Blouse,,copy-of-light-gray-organza-silk-sequence-saree-with-designer-blouse,,Store_A
11485,Light Lime Organza Silk Sequence Saree with Designer Blouse,,organza-silk-sequence-saree-with-designer-blouse,,Store_A
11486,Light Olive Green Soft Cotton Kalamkari Print Saree,,soft-cotton-kalamkari-print-saree-2,,Store_A
11487,Light Orange Bandhani Design Silk Saree With Embroidery Work Blouse,,bandhani-design-silk-saree-with-embroidery-work-blouse-1,,Store_A
11488,Light Orange Cotton with Chikankari lakhnavi Weaving Saree,,light-orange-cotton-with-chikankari-lakhnavi-weaving-saree,,Store_A
11489,Light Orange shade Tusser silk weaving Saree with Heavy border,,light-orange-shade-tusser-silk-weaving-saree-with-heavy-border,,Store_A
11490,Light Orange Soft Linen Saree with weaving Lucknowi  touch border,,light-baby-pink-soft-linen-saree-with-weaving-lucknowi-touch-border,,Store_A
11491,Light Parrot and Golden Zari Woven Pure Silk Saree With Pink Blouse,,and-golden-zari-woven-pure-silk-saree-with-green-blouse,,Store_A
11492,Light parrot Shade multy Design Brasso Silk saree with Work Blouse,,light-parrot-shade-multy-design-brasso-silk-saree-with-work-blouse,,Store_A
11493,Light Parrot shade Tusser silk weaving Saree with Heavy border,,light-parrot-shade-tusser-silk-weaving-saree-with-heavy-border,,Store_A
11494,Light Parrot Soft Linen Saree with weaving Lucknowi  touch border,,light-parrot-soft-linen-saree-with-weaving-lucknowi-touch-border,,Store_A
11495,Light Peach Organza Silk Sequence Saree with Designer Blouse,,light-peach-organza-silk-sequence-saree-with-designer-blouse,,Store_A
11496,Light Peach Shade Soft Tissue Linen silk Saree with Rich Zari Pallu,,light-peach-shade-soft-tissue-linen-silk-saree-with-rich-zari-pallu,,Store_A
11497,Light Peach Soft Linen Saree with weaving Lucknowi  touch border,,light-peach-soft-linen-saree-with-weaving-lucknowi-touch-border,,Store_A
11498,Light Pink Organza Silk Sequence Saree with Designer Blouse,,copy-of-yellow-organza-silk-sequence-saree-with-designer-blouse,,Store_A
11499,Light Pink shade Tusser silk weaving Saree with Heavy border,,light-pink-shade-tusser-silk-weaving-saree-with-matching-blouse,,Store_A
11500,Light Pista Organza Silk Sequence Saree with Designer Blouse,,light-pista-organza-silk-sequence-saree-with-designer-blouse,,Store_A
11501,Light Pista Shade Soft Tissue Linen silk Saree with Rich Zari Pallu,,light-pista-shade-soft-tissue-linen-silk-saree-with-rich-zari-pallu,,Store_A
11502,Light pista shade Tusser silk weaving Saree with Heavy border,,light-pista-shade-tusser-silk-weaving-saree-with-heavy-border,,Store_A
11503,Light Purple Model Squins Weaving Value Added Woven saree,,light-purple-model-squins-weaving-value-added-woven-saree,,Store_A
11504,Light rose pink Soft Bamboo silk Saree with Golden Zari border and pallu,,light-rose-pink-soft-bamboo-silk-saree-with-golden-zari-border-and-pallu,,Store_A
11505,Light Rose Pink Soft Tissue Linen silk Saree with Rich Zari Pallu,,soft-tissue-linen-silk-saree-with-zari-woven-butti-all-over-and-rich-zari-pallu-with-zari-woven-blouse-piece,,Store_A
11506,Light Sky Shade Soft Tissue Linen silk Saree with Rich Zari Pallu,,light-sky-shade-soft-tissue-linen-silk-saree-with-rich-zari-pallu,,Store_A
11507,Light Yellow Banarasi Cotton with Chikankari lakhnavi Weaving Saree,,light-yellow-banarasi-cotton-with-chikankari-lakhnavi-weaving-saree,,Store_A
11508,Light Yellow Shade Soft Tissue Linen silk Saree with Rich Zari Pallu,,light-yellow-shade-soft-tissue-linen-silk-saree-with-rich-zari-pallu,,Store_A
11509,Light Yellow shade Tusser silk weaving Saree with Heavy border,,light-yellow-shade-tusser-silk-weaving-saree-with-heavy-border,,Store_A
11510,Lovely lavender Soft Bamboo silk Saree with Golden Zari border and pallu,,lovely-lavender-soft-bamboo-silk-saree-with-golden-zari-border-and-pallu,,Store_A
11511,Lovender Banarasi Zari Weaving Silk saree,,lovender-banarasi-zari-weaving-silk-saree,,Store_A
